127.3395,148.3012
116.174,145.6742
122.475,147.9177
128.6632,148.6655
118.3493,146.4259
50.26323,144.4985
119.6447,147.1249
103.174,146.0437
102.9303,147.7921
111.6307,145.7208
104.6685,146.9402
120.0289,148.9125
108.2234,146.1214
105.8846,146.0156
95.39503,146.5352
116.2516,146.8808
116.5822,147.2002
128.9504,148.052
119.0518,148.4119
102.7739,146.751
121.1962,146.8798
121.5454,146.286
110.6642,147.7257
111.1936,145.5565
114.8856,146.3213
103.3496,146.6125
113.856,145.89
126.6679,145.8674
115.1664,147.5242
120.5006,147.9364
127.6121,148.3083
106.7713,146.8
103.7852,148.1929
119.4337,145.8361
109.3508,145.411
117.4963,148.5211
89.71513,148.2682
114.3874,145.0419
122.2069,146.6467
125.4497,147.5211
125.9372,147.6226
126.1508,146.5436
123.3222,147.4235
91.3175,146.6785
111.5185,147.9401
119.6613,147.0737
121.1048,146.3233
96.32274,147.9883
101.3169,145.4698
113.9147,145.8174
118.5255,147.7731
129.3075,146.9462
94.59289,148.4508
73.23842,145.6705
95.83191,145.8851
101.7134,146.5353
119.2066,147.599
116.5293,148.1421
113.498,146.2181
89.31226,146.5535
124.808,147.7031
100.1337,146.028
115.8652,146.4141
122.318,147.4816
111.362,145.3308
109.2813,144.3051
119.8759,146.737
114.687,146.2852
109.6682,149.7667
118.3891,146.2928
129.5742,148.3758
110.387,147.5985
123.0859,148.6209
111.4781,149.1004
107.2547,146.6637
129.2937,148.927
115.6419,147.2649
111.8037,147.8751
38.28273,147.0849
104.4719,146.1867
119.6956,147.7558
126.0396,148.1437
99.25507,145.9574
111.0309,148.4104
98.82851,147.467
92.77921,145.5152
117.2041,147.4752
115.7616,148.7907
117.661,145.5992
112.0693,147.4123
116.2131,145.6864
125.8187,147.058
124.2722,148.9825
126.4322,146.9876
110.936,147.7927
115.5097,148.4832
97.63133,149.9542
114.4712,147.4524
114.6349,146.7301
123.2048,148.2084
95.12504,146.1537
122.2274,148.6669
115.1961,149.5079
113.8476,146.654
119.694,146.5028
125.9576,146.6851
112.1122,145.6013
73.78561,145.1834
120.0969,147.7045
125.4418,147.3578
121.2143,147.116
116.4515,146.2508
124.432,148.6547
96.83659,149.0372
106.7295,146.8411
101.1382,146.4682
101.8807,145.0505
126.871,148.0357
109.241,146.5522
115.7826,146.7481
106.344,146.6601
103.2529,148.0033
111.829,146.7328
125.0871,146.9042
124.091,147.2121
133.1564,149.1314
124.6107,147.6782
101.3017,147.8796
114.3232,147.7241
108.2712,147.464
112.3982,147.1016
114.268,146.2993
108.074,148.1063
101.8058,146.494
115.1717,145.7939
124.9611,148.2583
101.4491,147.7359
119.125,146.8655
117.9328,147.0368
116.1194,146.3335
124.6878,146.6567
115.7902,148.4487
