45.35152,2.900372
26.61793,3.239158
32.31068,1.916191
31.63251,2.750086
37.74,2.805248
27.46862,2.271606
30.84869,2.437983
48.71562,3.637351
29.59976,3.729874
35.89727,2.232816
46.57108,2.872782
35.50716,0.3705813
50.95644,2.926611
67.60046,4.282031
22.23368,3.483919
33.2772,4.408184
34.56565,6.005554
46.72749,5.38945
58.5055,4.325569
34.65211,4.405589
63.1488,4.892062
56.78592,5.280593
36.56039,5.672667
25.60204,4.386399
38.28349,4.778587
52.76037,7.73081
64.26832,7.103247
57.67952,7.231094
39.89667,7.339483
35.61044,7.134082
48.29014,8.869179
32.14922,6.361115
49.24194,9.146797
39.69504,5.938758
57.22523,6.333372
57.89669,5.943114
39.66665,6.155976
48.48448,9.144297
46.29216,7.259983
43.75877,5.964002
38.95746,7.44691
36.61651,7.394241
85.73674,8.124508
46.32854,7.508745
41.35682,4.726392
46.26527,5.575688
35.58044,8.119475
38.26069,7.025818
47.56931,8.315339
37.9771,5.837705
35.36311,7.263531
36.06217,7.920882
60.56101,8.359702
36.85071,8.338737
49.41149,6.494429
42.16589,6.382058
38.38417,10.3663
30.73538,7.060892
35.99017,7.70564
49.24295,6.997173
35.09531,6.842228
37.59409,8.16284
33.69316,6.879414
37.48718,8.887065
42.69247,6.092279
44.44683,8.043575
43.66993,6.959723
40.694,6.16716
34.60394,6.594816
52.81733,8.177066
35.47841,7.484527
49.92191,8.584469
36.80126,7.942801
49.4685,11.40157
47.96074,15.66786
58.00655,18.83471
43.16671,16.63489
57.68007,18.12641
51.7187,18.00813
69.47529,19.49329
47.88905,19.08745
48.19862,18.93565
61.42081,18.05819
48.61411,18.8015
51.96067,18.04736
53.06335,20.21546
43.20102,19.55547
67.25378,17.80049
62.45002,18.89829
44.38086,16.96583
48.5052,18.07035
48.84523,16.57771
50.35127,18.11498
44.62346,19.15399
54.01921,17.42622
49.77999,18.5066
46.35807,18.1076
49.2344,18.50754
48.94808,19.1638
57.52996,18.75021
47.29663,17.88531
46.02429,19.26844
48.22253,18.89293
52.02233,18.66116
45.21525,6.080891
40.96825,13.65536
54.05357,13.65491
54.48163,16.72135
47.96377,18.77374
50.34967,18.82659
50.46545,18.74329
46.80125,18.61895
50.67092,17.98487
50.38871,18.37796
48.28673,19.15076
47.43546,17.97276
50.16137,18.74269
54.74168,19.08135
50.96246,19.14193
47.36491,17.38332
56.55021,19.80331
47.82504,15.25163
46.03467,18.12043
46.24716,18.99107
53.50634,17.98233
47.14788,18.60287
49.01032,20.17592
48.65517,19.0983
53.79189,18.82921
53.10695,17.90675
49.43673,19.28077
48.54543,17.42184
53.39705,18.33777
48.02236,17.81252
50.35567,18.5578
48.73057,17.41749
54.51092,17.96188
46.67374,19.16416
47.33892,18.41259
75.31199,19.61502
48.24777,15.76835
53.34896,18.38882
53.68827,18.60157
48.93118,17.92586
51.05771,19.49347
45.57111,17.57191
55.61125,18.92786
49.88087,18.45371
53.23824,18.1417
93.03831,17.17749
47.07115,14.16942
71.44455,18.2751
58.05504,17.63747
57.70752,18.74671
60.80366,19.59602
50.64297,18.41282
57.9144,18.14358
47.85485,17.66354
46.18756,17.85855
95.22028,18.70739
